filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-217.3815,162.19405,-21.079483,44.7998,-40.07397,-1.7390556,5.2542696,-25.041054,5.011896,-17.755985,-2.4333541,-6.190355,-16.501446,-4.6794605,-14.965876,0.7520683,1.6534495,-2.1097438,1.6925049,-3.461007,167.35151369132174,0.079010009765625,810103269,810103269
10.wav,-220.7142,175.54913,-53.90473,27.779917,-26.341816,-10.344067,-2.592363,-16.438866,-1.5958112,-13.532177,1.117821,-4.866913,-6.413784,-4.9191403,-9.731747,2.9507,-0.65903145,-7.0733743,-7.357608,-0.25487858,148.53973307095904,0.07257080078125,810103269,810103269
11.wav,-230.29506,171.10823,-36.553833,6.908806,-42.49238,-2.743452,1.3543115,-35.157158,0.62424684,-3.4026098,1.4119859,3.8871436,-0.39550152,4.5478587,-12.100061,-6.9911127,0.66333187,-2.8233905,-4.3318286,-8.152381,154.24176909569846,0.100677490234375,810103269,810103269
12.wav,-316.21225,183.79506,-22.24822,-8.634701,-29.997093,3.0787148,11.799063,-26.30524,-7.148061,-3.1772432,-5.202844,1.6835428,-0.5770285,-7.1262827,-12.584403,-2.144535,-3.747286,-6.1117725,-0.35896108,-7.431977,140.42104503005982,0.065277099609375,810103269,810103269
13.wav,-239.69864,158.66823,-17.879307,29.037907,-28.981712,6.6281366,4.2795014,-23.606663,-4.057678,-12.603424,3.683949,-4.4683037,-1.4490385,2.0880811,-16.53022,-5.987996,-9.800126,-9.399844,-3.0425162,-4.678935,223.60456101951104,0.043670654296875,810103269,810103269
14.wav,-185.26399,176.51295,-71.7216,36.48788,-21.815624,-4.311671,-3.8680663,-21.260532,14.172108,-18.667404,0.69014823,9.87591,-3.3122792,1.496375,-18.940342,-5.4535427,-1.9088118,-7.898422,2.8074281,-3.338992,139.42251014797813,0.08209228515625,810103269,810103269
15.wav,-188.7103,181.11577,-16.970047,46.611572,-21.16787,-12.354516,-6.8749285,-14.794654,-3.8811574,-24.468258,-3.5636327,-5.218427,-4.6049886,-0.8649737,-13.363462,0.54886353,-1.6313195,-3.5627737,2.7585032,-1.7566768,155.2742418297765,0.043060302734375,810103269,810103269
16.wav,-207.36835,140.94707,-71.33338,45.33467,-25.001205,-6.3850813,3.875844,-21.032564,4.1257253,-10.41375,3.63356,-1.0857695,-6.141015,0.17903471,-5.083727,8.693384,0.56853175,-7.619527,-2.2195346,-0.17969406,192.72244386613264,0.0950927734375,810103269,810103269
17.wav,-204.9686,141.2974,-71.1124,52.072525,-23.206812,-0.7140564,8.651874,-14.344755,13.260912,-7.764065,2.870396,-2.733686,-2.0733762,6.5956087,-10.400282,-1.9258747,-1.623893,-3.920842,-2.1189578,-1.6092734,135.11528583567627,0.068328857421875,810103269,810103269
18.wav,-165.15225,204.69691,-75.52432,33.330296,-21.734076,-9.544902,-6.6014166,-25.228516,15.235424,-13.294546,-7.856367,5.7705646,-0.736172,-3.8756485,-13.875227,-1.2469505,-7.1389294,-6.286692,0.9863014,-7.9773993,139.32257513574052,0.065155029296875,810103269,810103269
