filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-253.10732,173.79855,-21.209875,12.744126,5.7640924,-13.827599,-24.516365,-31.034676,-7.622733,-15.612143,-19.333248,-10.242151,-5.98653,4.7989874,-8.870121,-8.276128,10.316431,1.2001196,-3.7301016,-2.5609424,231.92032968461135,0.048095703125,810103262,810103262
10.wav,-211.21063,142.7505,-31.94815,58.652725,-9.548477,-46.272125,-29.80309,-32.046196,13.669001,-3.4751775,-21.610107,4.5504127,11.46229,8.350037,-16.147327,-8.270763,7.545644,-11.630959,-2.6914568,-1.7275579,202.2468566281145,0.052276611328125,810103262,810103262
11.wav,-241.04318,151.79405,-48.057434,74.24946,-0.2002089,-47.10782,-14.227416,-26.340807,-10.704303,-13.124243,-8.044021,-2.4775045,-11.836803,-0.9854806,-9.878936,-13.044715,-1.1126754,-2.3933496,-2.3592014,-3.897237,209.1279009571171,0.056793212890625,810103262,810103262
12.wav,-260.32135,132.09561,-26.274305,53.538128,-3.8315775,-44.450813,-24.167852,-34.55119,2.8599265,4.143816,-13.184454,11.939762,8.087393,-2.4822538,-11.25063,-12.918495,6.5221057,-3.9770389,-12.425383,-2.0775566,205.38108084602715,0.05450439453125,810103262,810103262
13.wav,-215.6505,172.19638,-38.52501,54.480434,0.5156846,-45.0647,-30.322157,-36.11945,-2.877723,-9.742449,-12.369978,8.241377,1.8838333,7.798956,-3.964816,-14.109958,-0.045273304,-7.283956,-5.177718,3.1375859,208.46577075336657,0.055084228515625,810103262,810103262
14.wav,-257.05878,137.72495,-5.474119,72.56775,0.71157277,-42.61016,-7.801833,-9.269495,-9.772707,-28.142406,-16.18369,7.2927213,-9.604477,-10.545602,-7.729155,-10.861465,-1.293653,0.817562,-2.720373,-4.0888777,275.9993144286121,0.03802490234375,810103262,810103262
15.wav,-256.8968,127.419266,-17.876297,79.858795,31.437937,-53.050976,-40.08306,-25.594547,-7.577037,-9.708387,-12.823854,-0.25871348,-9.504858,-5.0434704,-2.2992606,-14.253128,-0.9781475,1.6941687,-5.369865,2.820218,235.2405988657817,0.0400390625,810103262,810103262
16.wav,-234.4964,120.23116,-48.407616,57.61306,-21.205322,-58.57276,-22.69764,-17.746117,10.170663,-14.000181,-12.880129,12.143785,-1.7232242,-0.9996394,-12.421629,-9.939285,0.23938596,-11.373373,2.5128648,-1.3342584,278.9116602176773,0.0634765625,810103262,810103262
17.wav,-298.18658,99.27763,-16.241863,35.798878,-4.7388773,-35.280655,-23.562088,-15.232108,2.2298217,-5.3394413,-4.5134773,3.980765,4.2988586,2.2887387,-7.831588,-2.1539252,-1.4110341,-9.224516,-2.822062,-4.139052,302.7290792457434,0.052886962890625,810103262,810103262
18.wav,-236.93048,126.59359,-28.005692,61.98729,3.685042,-48.87108,-29.262875,-23.125006,-6.986825,-24.95121,-19.882242,1.3394294,-3.4431305,7.088056,-7.1346264,-11.861039,12.095445,-3.1148298,-9.666903,3.4449692,247.5240413846299,0.043975830078125,810103262,810103262
