filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-188.13956,180.918,-26.18519,53.289604,7.251011,-2.0581272,8.396094,-15.955246,9.832079,-2.2815595,-4.0030317,1.7793964,-11.8711195,4.228442,-4.873332,-18.899426,-7.007132,-2.9638758,-3.032281,-2.5682669,141.24176777906567,0.02545166015625,810801072,810801072
10.wav,-234.48541,147.04547,0.68518746,42.120064,25.722878,12.60931,8.755398,-14.073349,5.0829325,3.1276755,-7.813348,-3.3090444,-7.807247,1.9621085,-5.5331845,-15.48564,-0.6017848,-7.1705585,-13.335884,-5.2949543,180.9163118895296,0.015472412109375,810801072,810801072
11.wav,-209.45978,182.10077,-32.324413,47.305084,1.8549737,3.8001113,3.8869119,-21.137566,4.064565,-14.645039,-4.6499567,2.0423088,-10.21634,4.6741266,-7.8098316,-3.4813054,4.6065216,-8.228308,0.431777,2.5360281,147.917729733718,0.04156494140625,810801072,810801072
12.wav,-183.04752,164.85645,-34.45727,62.441635,2.0033567,21.66626,6.1155243,-11.395916,12.386296,-12.862333,2.0854888,-4.753236,-4.9922843,1.8129846,-14.201409,0.31279385,1.842308,-3.3157482,3.193006,-0.019115925,145.82241843165644,0.0406494140625,810801072,810801072
13.wav,-196.29599,177.91118,-24.696632,40.82035,-4.173119,15.432102,2.204826,-19.211185,12.816778,-9.857284,2.868526,-4.9010572,-15.345646,8.525882,-12.175507,-13.8401,-4.340493,-6.9058847,-1.5383061,-3.843703,139.34653636110588,0.042144775390625,810801072,810801072
14.wav,-252.24007,155.34338,-21.110502,72.349,3.1635199,-9.636187,4.5513563,-21.353092,-0.3565855,-12.403494,-6.362577,-4.9733024,-16.36375,-1.2136285,-11.176012,-7.191373,2.644327,-4.2868314,-1.6396525,-5.079482,161.9585579830056,0.04632568359375,810801072,810801072
15.wav,-222.07817,171.85617,-24.94288,31.65638,18.8947,7.6553307,11.771746,-16.278923,1.9395578,1.9506986,-12.408813,-9.206223,-11.218136,-4.720623,-9.717397,-10.353792,-3.1609583,-11.89204,-5.4257975,1.2422912,170.09360032290547,0.01922607421875,810801072,810801072
16.wav,-226.11234,174.91388,-20.377455,49.87588,-2.5348072,18.20887,7.6085167,-27.945206,3.3686306,-13.289091,-1.7875814,-0.435408,-12.529459,3.7486386,-9.693861,-6.197272,2.2899516,-5.9925804,-2.2815638,-4.31361,136.29587044703948,0.041595458984375,810801072,810801072
17.wav,-199.07568,190.80304,-27.047922,43.41887,11.784031,2.2174072,7.7645802,-9.34997,6.40886,-5.272965,-7.6718993,-12.345979,-13.4123,1.8354918,-11.812379,-9.157361,4.0323744,-3.16114,-5.4092183,-1.3345017,142.01405609375178,0.028472900390625,810801072,810801072
18.wav,-201.22234,166.79561,-33.668808,68.08152,1.9168379,10.353092,1.0514739,-17.601461,13.783524,-19.587955,-7.951104,-1.3724467,-7.2323513,4.5665317,-10.70824,-2.8046541,1.5137876,-9.102457,-3.1955805,0.35290438,140.4455256903522,0.04693603515625,810801072,810801072
