filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-225.75877,179.8753,-43.036392,28.899948,-8.34348,-3.4614573,-2.1689112,-36.98448,-3.4156961,-11.310734,-7.794217,-0.18265545,-16.014788,-0.6552161,-7.8768907,-5.4458423,0.22969985,-15.165245,-3.7908335,-2.8118327,192.75584050736472,0.038970947265625,810202047,810202047
10.wav,-220.57071,192.29167,-29.840645,29.694244,-4.559137,5.3296566,-0.9431042,-13.737571,8.969589,-22.253918,1.3991703,8.781231,-16.495396,4.3435884,-7.7602863,-14.238945,-2.0441246,-6.2080517,-1.7236878,-0.37811384,141.2850747737777,0.0389404296875,810202047,810202047
11.wav,-198.9623,204.06235,-66.32849,29.110249,-15.242306,-6.196774,4.0955524,-16.376049,10.840899,-11.748276,1.6843231,4.8736134,-12.494083,1.4978112,-8.348545,-8.075469,-9.397648,-8.209349,-1.3438237,-9.429432,142.29967779016445,0.04022216796875,810202047,810202047
12.wav,-282.74188,165.47592,-30.77797,39.97419,-23.075972,5.740433,2.1530733,-21.571629,8.265626,-15.76389,5.0357466,2.8573344,-8.381541,7.4115434,-12.755148,-9.37296,-3.5778794,-5.208046,-4.825986,-5.9923854,165.38802184892725,0.07733154296875,810202047,810202047
13.wav,-244.36195,172.0886,-50.19608,53.021034,-16.352528,-2.4864001,-6.1770315,-35.876564,12.0943775,-18.1789,-9.384157,2.2763884,-15.836283,6.6228704,-9.943002,-11.529706,-0.11171761,-12.936434,-5.182068,-0.50249183,160.61218231632353,0.03961181640625,810202047,810202047
14.wav,-222.80759,133.28159,-6.979728,67.99597,-7.0624814,-0.9294555,16.047495,-10.515894,5.2624855,-13.198025,-7.094618,-1.2208996,-8.373032,1.6515938,-5.4193325,-0.8689972,-0.98365664,-3.5601149,6.649765,4.875188,186.3708513710884,0.04034423828125,810202047,810202047
15.wav,-247.65448,146.74426,-21.08319,47.884613,7.545273,1.255347,-2.5950668,-14.75951,13.837889,-3.0917544,-3.7821012,-1.0208919,2.7686887,12.919968,-10.758617,-3.912353,4.020149,-10.566423,-5.327259,-3.3611994,158.70753716049623,0.035491943359375,810202047,810202047
16.wav,-225.57526,147.33893,-29.697845,60.92214,-0.39177537,-1.5577346,-1.1043887,-25.722713,7.7353654,-18.555363,-12.539007,0.3399128,-15.526086,-0.34508288,-9.8747425,-10.027044,-3.5863922,-10.1395645,-0.85685766,-2.6447108,187.35603245932836,0.091156005859375,810202047,810202047
17.wav,-221.75629,193.02934,-56.107536,30.534966,-16.449736,-2.7789865,1.260461,-26.639038,2.7960105,-14.591634,-2.1254282,0.49782133,-16.040798,-4.031071,-12.444628,-6.8649383,-6.6811867,-12.261917,-3.5106812,-6.4022303,180.39180639077907,0.039154052734375,810202047,810202047
18.wav,-211.17433,146.59308,-25.588894,60.550095,-2.394451,1.2395835,1.3868427,-21.999903,12.35629,-17.511469,-12.650393,1.2247598,-13.268492,0.6562902,-11.254894,-10.714904,-5.566721,-15.098139,-5.654179,-4.8174706,164.5178053685797,0.04278564453125,810202047,810202047
19.wav,-253.22668,173.47015,-47.176502,51.388447,-12.365786,-5.241225,-5.09745,-33.49481,10.296663,-16.146805,-9.972927,1.5366248,-17.207624,3.801795,-8.528803,-11.307815,-1.196282,-12.013746,-4.875722,-1.3746055,154.77798333433304,0.037933349609375,810202047,810202047
2.wav,-281.2005,165.6905,7.730542,7.912631,-7.404732,8.580824,13.827953,-11.883121,-4.615204,-5.549882,-2.3889751,3.69565,-3.2253118,3.0064197,-2.2660065,-9.157932,-1.7417748,-1.2467301,1.3988972,2.896976,159.91625773907026,0.041900634765625,810202047,810202047
20.wav,-262.49512,169.50235,-14.92132,33.17206,-12.692293,3.9320292,21.89294,-20.543581,-7.9974027,-10.329042,-2.771884,7.4413004,-9.178306,-1.3108414,-3.67419,-9.914648,-2.5881186,-1.542804,0.84534824,-3.0314898,155.09891547339683,0.03125,810202047,810202047
3.wav,-224.08286,189.32236,-63.253826,27.51176,-23.30016,-0.54238105,7.949444,-13.070225,19.587997,-9.54722,6.37217,3.8748126,-21.66966,4.837551,-5.003179,-11.963247,-6.3411865,-5.1111517,-1.9692851,-3.7772038,139.66895607479168,0.0557861328125,810202047,810202047
4.wav,-220.01239,171.95007,-30.890467,50.49208,-27.736256,7.412549,-9.840715,-23.188187,15.769221,-23.070927,2.4737954,-0.75525916,-9.741378,9.064864,-12.482565,-7.795869,-1.7749002,-3.0923262,-5.2330046,-5.0294,144.26638846047646,0.099212646484375,810202047,810202047
