filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-280.79916,184.2932,-14.5483,38.413834,-10.324795,3.8573153,22.833885,-22.511791,-0.12534428,0.058630705,-3.607451,8.941038,-5.636918,-3.6882396,-5.784849,-4.5381236,0.05244896,-9.582172,-3.0177665,-1.9211144,190.1939080473435,0.02789306640625,810103146,810103146
10.wav,-205.70573,199.9238,5.3638263,65.792175,-21.95334,-10.426372,32.789574,-21.302505,-7.9507737,-12.625984,-18.094887,4.1491203,-7.921088,3.357064,6.660981,-3.3654032,5.9669437,-2.9456596,-6.2273006,2.7458038,174.54443235204846,0.036712646484375,810103146,810103146
11.wav,-215.1236,210.0317,-8.5189085,42.498325,-11.135242,-6.4209576,26.788101,-23.559637,-9.559776,-1.6197863,-13.718834,-1.9697733,-8.193468,6.974399,9.447147,-9.402527,2.4642334,-0.1183418,-8.990252,0.8012357,178.21101971470554,0.03564453125,810103146,810103146
12.wav,-218.43195,156.32741,-26.421543,59.610455,-12.106415,0.38729256,25.77058,-35.483047,-2.5206528,7.368244,-10.760433,-3.4141796,-8.851621,3.6973224,3.1459866,-5.9594917,0.17560391,-1.9514524,-4.8421154,-7.9656124,195.08530959627143,0.078460693359375,810103146,810103146
13.wav,-196.472,178.48961,-23.467253,76.52942,13.455269,-4.78562,-1.211618,-25.117064,9.084885,-12.756642,-11.314434,5.2812147,-7.5143623,6.1739197,-5.0430145,-4.7720137,7.034013,-8.117093,-4.342464,-3.7831,157.6959787725018,0.034088134765625,810103146,810103146
14.wav,-212.2597,170.17706,-22.371708,67.688,-7.0963206,-1.4814539,15.277754,-34.94674,4.3002095,1.720149,-9.53199,4.589263,-6.6818943,6.923835,3.7024472,-6.322897,4.35783,-3.2223263,-7.278182,-2.64472,171.82493782647458,0.0313720703125,810103146,810103146
15.wav,-291.86932,136.78491,30.677155,69.9395,23.886745,3.586604,24.011803,-1.2930655,-1.8605858,4.657917,0.27458692,0.59690076,-7.1057296,-2.0398636,0.24208874,-6.1212406,-3.0818207,-3.2238545,-2.93782,-3.3386521,175.77060199314528,0.01995849609375,810103146,810103146
16.wav,-181.85393,196.76381,-2.7780864,63.479187,7.3937516,2.7497473,15.813502,-13.247466,10.781382,0.36371005,-1.49145,7.3067226,-2.0565004,6.115723,-4.942007,-2.8695626,3.291157,-8.898314,-2.0011983,-4.667699,100.64848806113896,0.0245361328125,810103146,810103146
17.wav,-204.03056,175.41974,-18.766277,64.34238,-18.321548,5.8667316,15.324504,-36.018364,1.7619568,-4.9891515,-2.9779186,-0.6658257,-12.504702,10.384254,-0.5357279,-6.751074,3.4310174,-4.1359735,-3.5900245,-5.4678473,159.74274237965474,0.05194091796875,810103146,810103146
18.wav,-165.37473,185.30014,-44.96192,70.69947,-8.112665,-13.997739,15.253654,-38.710144,-0.34247208,5.142595,-7.5713787,6.97357,-0.5912005,8.787008,-0.26272202,-4.7075515,6.080458,-6.3665686,-8.776183,-5.6282644,166.92378668774938,0.06109619140625,810103146,810103146
19.wav,-237.12369,183.58661,-10.8765135,46.821785,-5.2424164,-4.7210746,25.449615,-23.737768,-4.7423186,5.0910673,-15.963921,0.9955895,1.0214612,-4.714047,-4.7975554,-2.3679292,2.191727,-7.907776,-4.300565,-0.84634876,228.3844509197481,0.036712646484375,810103146,810103146
2.wav,-230.57373,181.00308,0.6153722,31.011566,-11.418933,5.048238,27.793118,-23.856825,-11.941932,2.4872074,0.18742752,5.3337746,-6.704097,0.8165458,0.82482857,-6.99924,-0.42217135,-6.317627,-6.268075,-4.170169,171.01882087764244,0.024566650390625,810103146,810103146
20.wav,-211.79868,173.97316,-15.135971,55.785065,15.267124,-4.337474,13.854109,-22.799034,-13.881678,-8.908957,-8.69999,1.1318967,-10.727684,1.2815017,5.0943274,-5.883828,5.680735,3.6919658,-6.3574657,-1.7404022,177.9389421058724,0.038330078125,810103146,810103146
3.wav,-229.09988,171.63324,-26.739145,50.101494,1.7507081,-7.787857,18.364819,-25.03965,-11.074892,-2.556843,-8.023535,0.992452,-10.019642,-1.3919804,0.38672173,-5.813832,2.1805446,-8.838218,-10.83497,-0.007886171,174.82436317205617,0.04931640625,810103146,810103146
4.wav,-238.21384,184.45694,-37.494232,88.30469,-5.3146195,-9.899468,21.654085,-25.833729,7.7443447,6.776518,-4.608816,-0.7017021,-4.73389,1.902426,-7.7266903,-0.93659747,0.0032011569,-8.33917,-0.19907391,-1.792178,75.02963595248414,0.061187744140625,810103146,810103146
5.wav,-222.8107,177.74837,-8.591135,22.31422,-14.938051,-3.7882547,20.4711,-28.297512,-11.445698,8.556549,0.9810365,8.412207,-4.8608055,-6.715106,-2.2740426,-8.035824,-3.5695646,-7.2896624,-7.3083487,-1.0334558,175.3138765209052,0.0323486328125,810103146,810103146
6.wav,-268.21185,175.87555,14.789493,30.956623,-3.4038928,-4.301049,13.74745,-21.843914,-0.6308497,8.365973,-25.702223,-9.582785,1.9829711,-1.4310901,8.212489,-1.1618567,-3.9953449,-2.4642086,-13.253732,-7.7604184,198.52108912619343,0.032318115234375,810103146,810103146
7.wav,-208.69525,169.20921,-12.984694,75.88634,10.768417,7.289938,18.310345,-10.2647,10.549577,-7.844056,0.41849393,4.635278,-10.247837,7.358267,-4.472222,-3.4045155,1.49632,-11.801373,-3.2172747,-6.4639044,118.31355960257696,0.023895263671875,810103146,810103146
8.wav,-230.15912,161.63666,-4.9583797,70.88424,12.981955,-20.652584,9.18304,-10.679418,-3.2742438,-5.4300876,-8.23113,6.521817,-1.3163795,-0.5695648,1.5387166,-1.0397687,1.5319916,-5.8787975,-6.356573,-5.2229166,176.79376350318532,0.0277099609375,810103146,810103146
9.wav,-203.28561,173.19144,-26.155746,61.977715,-8.287057,-3.5022168,15.99935,-20.579712,-3.885316,-10.502515,-0.8084246,3.0113685,-10.988241,3.317413,-2.855112,-6.0441217,2.3891995,-6.5619326,-4.923898,-3.3479722,146.99050804302354,0.058258056640625,810103146,810103146
1.wav,-245.45825,162.93709,8.654144,60.27794,1.1604033,2.2480576,18.83992,-24.315174,-3.4125986,-4.654095,-12.254863,3.044928,-7.117436,0.5678726,-2.4370613,-8.137791,3.8433878,-7.4803314,-4.59015,0.48882663,170.41457370697734,0.034423828125,810103146,810103146
10.wav,-225.9407,182.63666,5.1525416,54.173916,-2.0021114,-6.914971,25.299147,-13.249318,-14.668194,-11.106083,-8.606886,-4.2198296,-13.028331,0.92104614,-0.36083215,-4.5664406,5.0584083,-3.962191,-4.2204947,-3.0272174,155.63268336307564,0.025299072265625,810103146,810103146
11.wav,-234.41736,141.24374,-16.396957,99.974884,0.34282255,-12.575138,14.192184,-26.237148,8.389773,-3.071268,-15.786622,3.6483462,-4.0784807,-0.7343395,-2.4623086,1.3220937,7.208786,-4.690918,-4.7692404,-1.9064405,164.37388629213248,0.0316162109375,810103146,810103146
