filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-248.44182,171.23447,-25.051613,27.22472,-2.7455204,-17.036594,-1.4421464,-27.885345,-20.72122,-26.348698,-19.955757,2.8181648,-18.007133,-12.08629,-0.4811474,-18.601576,-6.473057,-0.6747577,-5.0960326,1.6566011,175.2926114353691,0.03851318359375,159403005,159403005
10.wav,-280.3519,184.50198,-34.4835,23.175243,-15.848294,-11.521049,-10.818882,-41.753433,-2.708387,-11.343744,-22.04522,-9.70198,-14.2716675,-1.8704989,-7.8533907,-14.898386,-7.586432,-5.400667,2.6153173,-4.419507,171.5969785091587,0.055511474609375,159403005,159403005
11.wav,-229.05714,156.82835,-49.460964,73.90799,-13.311086,-30.149902,-9.965693,-42.445263,-1.1786243,-19.273941,-21.379555,-4.086825,-17.083748,3.0566545,-17.015808,-14.34673,11.215927,-15.536533,-8.378567,2.6466565,155.9090516679274,0.05279541015625,159403005,159403005
12.wav,-202.28839,153.84471,-47.590385,60.2985,-1.4357848,-43.592377,-7.2617993,-35.31557,-15.721589,-8.468925,-22.601929,-5.1779222,-8.9465065,-5.7939186,-6.394193,-11.276119,0.8789377,-13.534201,-8.32076,9.941489,166.51166377141234,0.051116943359375,159403005,159403005
13.wav,-225.21468,178.284,-49.151833,17.401472,-27.301453,-31.657513,-11.432634,-31.14754,-10.511677,-6.8446074,-1.3856676,-6.122321,-13.208109,-3.3812053,-17.497993,-15.307945,-9.327636,-15.189274,0.23217076,2.3933613,223.53051818931544,0.06396484375,159403005,159403005
14.wav,-235.84344,167.13147,-26.652668,35.13504,-16.827648,-30.626514,0.6301942,-33.47087,-20.975716,-18.055805,-25.199718,-5.12103,-13.444326,-11.166989,0.012450129,-8.509422,-6.4755497,-2.1631486,-0.33012512,0.4053154,181.8407726958552,0.039154052734375,159403005,159403005
15.wav,-273.30344,147.1575,-22.439148,45.26554,-15.981695,-23.738224,-4.100941,-31.943527,-6.6033707,-19.557137,-23.056675,-3.8904114,-13.80726,-3.1312003,-11.269508,-10.050086,1.3929892,-17.211231,1.2763141,8.640526,182.63126738104305,0.04638671875,159403005,159403005
16.wav,-199.02484,166.46274,-37.913643,77.99928,-24.897152,-30.957829,-2.1043556,-39.250607,-8.3336735,-21.85633,-16.84651,-2.9793828,-22.173933,-9.050228,-10.762727,-10.325505,-2.9042692,-13.4314375,-0.28587854,5.580101,0.0,0.063751220703125,159403005,159403005
17.wav,-239.51096,181.98581,-34.6509,50.63086,0.81062007,-31.061966,-9.752541,-20.602222,-3.3958755,-31.441963,-30.574791,-8.250172,-25.878536,-0.78139454,-1.7797754,-16.528906,5.127217,-7.547967,-6.57749,4.2626715,146.75404296582525,0.040435791015625,159403005,159403005
18.wav,-198.76918,162.68579,-76.899635,53.407684,-21.52357,-20.572647,-7.7186813,-51.042988,18.10888,6.017512,-15.45985,1.0475198,-11.418501,8.685386,-14.279364,-20.253544,7.4738264,-15.442829,0.25322828,4.387614,163.50294238505322,0.070709228515625,159403005,159403005
19.wav,-260.41257,152.98618,-24.311731,41.068848,1.2466381,-20.90874,-14.803896,-35.75932,-6.2512074,-12.860103,-28.17493,-15.616931,-13.504527,0.8910193,-8.339914,-11.442323,6.6402173,-5.551654,-5.3030634,-0.31003684,149.2435563540063,0.0477294921875,159403005,159403005
2.wav,-258.30566,198.9744,-57.319828,14.157353,-16.225634,-16.483847,-12.963163,-45.624496,-4.5292144,-6.6062717,-13.49217,-5.319998,-14.807502,-1.7933958,-15.056593,-11.395052,3.0547035,-17.94503,-3.7786036,5.5385733,167.21409612859017,0.055694580078125,159403005,159403005
20.wav,-250.84654,148.57309,-7.0439115,54.364525,-3.9896073,-25.50827,-10.431183,-28.876947,-7.168002,-25.166079,-27.996014,-5.2342863,-20.70549,-8.958068,-4.6677213,-9.8742485,-3.0027795,-12.639027,2.383116,1.4971464,167.09871611331678,0.04083251953125,159403005,159403005
3.wav,-203.09668,184.91368,-52.825935,52.101906,-5.7461824,-30.144932,-10.69852,-37.626534,0.927101,-6.439261,-20.143223,-1.9134202,-8.73248,-1.8329604,-12.234251,-12.802458,2.8222613,-13.723999,-4.7194853,6.522747,208.2904511998788,0.0513916015625,159403005,159403005
4.wav,-216.75833,186.35574,-41.28707,38.954834,-19.446074,-14.584143,-6.9150634,-44.499317,-7.043119,-15.64473,-15.30961,-6.1876707,-19.905329,3.434569,-7.0550795,-15.356344,1.5627112,-12.511195,-4.389166,2.064142,160.25532115696348,0.044677734375,159403005,159403005
5.wav,-194.11975,160.58112,-50.73179,75.79405,-7.3132524,-44.034523,-13.900426,-39.662304,-0.94495374,-17.678429,-30.556583,-0.8765476,-10.962072,-0.03580928,-10.9842415,-15.014308,9.003447,-15.430913,-9.972603,8.80446,161.22860388808311,0.05389404296875,159403005,159403005
6.wav,-203.92639,185.93715,-56.576195,42.346825,-28.901627,-23.519783,2.0362475,-46.14186,-6.155263,-4.2954597,-8.826417,-2.2981746,-21.099075,-1.94583,-7.115321,-14.309535,-5.2255692,-13.728363,2.4486187,-1.4370291,161.50107794483498,0.06207275390625,159403005,159403005
7.wav,-244.59464,159.92574,-23.089577,55.068123,-16.244831,-26.136553,4.05114,-26.84584,-11.6686535,-28.69109,-29.218344,-9.663321,-22.546562,-3.808485,-7.4127502,-17.791368,1.094071,-4.467406,-1.712087,1.9462785,170.18646758844852,0.040557861328125,159403005,159403005
8.wav,-244.16585,178.80045,-15.099603,30.065376,-13.073415,-18.539478,4.878049,-30.396967,-20.339363,-23.08865,-28.467209,-7.0990047,-12.877847,-8.396878,-7.5044045,-15.546858,-3.0301132,-1.9821308,-3.0353289,-3.7273493,186.4812068051796,0.0361328125,159403005,159403005
9.wav,-248.63155,179.3641,-45.367523,21.87866,-7.0700755,-23.77782,-15.945009,-37.186058,-1.49051,-8.027455,-24.361797,-5.580755,-13.845436,-9.037488,-7.7117367,-13.1986685,-5.6388216,-12.152723,-1.3709944,2.6044087,207.5223394923234,0.05029296875,159403005,159403005
1.wav,-294.3562,145.83572,-8.2443695,37.230003,16.495977,-14.142251,-28.821575,-23.460281,-1.6508368,-21.82025,-19.816479,-15.979732,-11.51472,1.5640329,-21.988098,-5.276479,7.89486,-20.48787,0.1794334,4.8934393,168.61845232917062,0.046844482421875,159403005,159403005
10.wav,-272.1756,165.72287,-25.78675,35.563377,10.007785,-18.340149,-15.980038,-22.8816,-7.006309,-19.560753,-16.427486,-11.234463,-13.526061,-0.022336483,-21.336002,-9.561647,11.127244,-21.154268,-7.781249,13.298258,159.29594769368148,0.043487548828125,159403005,159403005
11.wav,-282.67377,181.85837,-59.07219,30.441555,-2.8754618,-8.163752,-16.282076,-26.323242,14.30032,-12.714602,-9.8241415,-8.838423,-17.270447,2.1827095,-21.934523,-6.2684164,4.4157085,-21.54692,2.3869305,4.433051,152.42932006281885,0.06854248046875,159403005,159403005
