filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-192.08972,131.1402,-34.598064,46.25395,-21.394413,-23.039173,5.598496,-31.047592,-7.9514174,-10.217545,-11.106197,6.025794,-5.7596292,-9.810434,-17.754995,-10.342196,-5.8807344,-15.536377,-4.034992,-6.1781964,331.32589706479246,0.049560546875,810600097,810600097
10.wav,-228.13293,141.30997,-12.896356,63.58484,-31.260525,-34.53873,-2.3616748,-23.083351,0.7666004,-1.0923678,0.20409471,-2.40496,-2.5487227,-2.8077664,-17.038425,-1.4461324,-10.3026905,-13.051999,3.8383348,-6.3544283,279.0444902258566,0.06683349609375,810600097,810600097
11.wav,-95.45447,156.10716,-116.24262,78.49713,-62.155342,4.2759266,0.22202317,-20.875708,32.486397,-6.714693,14.371718,4.5875864,12.480703,-2.6918843,-18.763525,8.663084,-6.722728,1.8528142,1.1833147,-2.467739,0.0,0.212127685546875,810600097,810600097
12.wav,-241.19849,122.720245,-42.713264,46.07419,-10.891129,-29.417923,-1.398777,-11.175789,19.465788,-3.5998592,-16.961952,6.8279257,-12.241725,-15.151464,-9.343535,-4.657286,3.6942232,-8.70463,-7.981609,-5.235799,342.1827555222178,0.0657958984375,810600097,810600097
13.wav,-235.92537,137.52261,-27.05563,48.219234,-39.238964,-20.330467,14.518141,-18.713596,4.092923,-11.521112,-3.273498,-0.6625316,-18.566807,5.8076196,-11.214365,-11.719472,7.3007145,-13.304448,-8.626922,-1.1205156,319.87816396229505,0.09259033203125,810600097,810600097
14.wav,-203.13986,193.10889,-38.86754,68.05595,-13.187478,-34.072746,-8.24822,-3.3429203,15.397314,-4.880704,-4.786603,-14.743672,-7.951835,3.7973416,-14.670605,-2.2087746,-0.86270356,-12.29192,0.606861,1.7695131,0.0,0.060882568359375,810600097,810600097
15.wav,-291.99875,129.88806,19.822605,34.508793,-21.940456,-28.176323,-12.791801,-17.84444,-8.93651,-19.243164,-1.5921909,9.649958,-6.3308744,-0.12997836,0.12710917,-3.8964257,-5.911311,-4.411316,-3.386598,-15.057732,323.7875409180553,0.0458984375,810600097,810600097
16.wav,-255.26456,163.02975,-14.364766,9.549515,-0.48880172,-0.3592459,-10.958208,-24.47356,1.6102135,-2.8998175,-2.9195266,-2.4769201,-4.9769096,8.591774,-5.995596,-6.114744,1.1121516,-10.568811,-1.0811598,0.13270542,245.0887099485309,0.04937744140625,810600097,810600097
17.wav,-239.26163,140.1055,-65.76877,28.245113,-24.32153,-33.2778,13.740141,-9.380775,1.2335517,-0.7594518,-5.888137,-0.9710833,-14.700686,-9.426493,-0.68144464,-4.3781853,-10.693207,-3.364094,6.3101473,3.5679173,378.5386393090592,0.117401123046875,810600097,810600097
18.wav,-226.5794,165.43837,-52.289383,-2.8432903,-51.933014,-0.44463706,9.189953,-46.287323,2.0803337,0.89638215,-10.639896,-3.0919886,-10.398765,-2.6624687,-13.668197,-6.9672027,-1.338609,-14.439977,-0.018063605,5.7217164,350.3294031591423,0.096527099609375,810600097,810600097
19.wav,-215.25989,135.88036,-21.371971,61.67829,-11.564728,-20.596962,2.1792085,-17.85822,-0.9775498,-9.686172,-2.5996222,0.03090018,-4.595405,-0.26372397,-16.449318,-3.331477,-5.278743,-20.344978,-4.342036,-5.1571646,291.8779173845668,0.054779052734375,810600097,810600097
2.wav,-255.52144,154.24986,-14.110787,34.15401,-32.424107,-23.532234,6.183152,-26.599127,-12.757891,-0.88673353,-0.06381905,-13.600687,-9.906355,-0.94285953,-16.40269,0.3838047,-3.7762094,-15.890558,0.83821774,-5.2811995,324.3940894783828,0.048004150390625,810600097,810600097
20.wav,-210.1046,135.40839,-49.12241,67.72566,-22.562805,-36.27091,-3.8820994,-21.686642,1.5251493,-19.746208,-5.6802363,3.7681646,-16.700535,-7.102723,-18.740452,-9.298308,-5.837672,-13.792974,1.4891133,-9.261032,311.679651399392,0.06219482421875,810600097,810600097
3.wav,-217.91718,149.15857,-48.036354,24.046038,-29.949549,-19.750729,2.1537893,-28.780975,4.8519793,3.0590384,-9.660916,-11.298112,-13.68281,-3.291377,-14.97534,-9.711017,-3.9420314,-10.905472,-2.3643284,-4.3164186,324.83323408224874,0.08245849609375,810600097,810600097
4.wav,-214.0985,156.84814,-70.04329,4.7689815,-25.147919,-2.7913108,7.8597817,-42.47004,1.4922805,5.9437456,-10.844493,2.6953645,-10.599022,-9.443174,-9.414159,-9.168853,-5.7663946,-11.288846,1.4674375,-1.4272631,340.590517480954,0.07568359375,810600097,810600097
5.wav,-248.77142,121.4022,-15.53168,56.453526,-13.635155,-33.41172,-6.746075,-23.195347,-6.842965,-11.819654,-4.613116,2.4015365,-12.15639,-6.7994986,-15.061391,-11.7650795,-7.295103,-14.7735405,-2.2298875,-9.790869,286.5864196326186,0.046417236328125,810600097,810600097
6.wav,-210.52274,128.24399,-73.2586,62.019676,-38.90298,-18.097374,4.9201946,-16.980333,18.000793,-21.491436,-7.957793,4.088254,-21.776194,-14.811928,-11.373044,-3.1302416,-4.391701,-3.6671393,-1.2721701,-1.3437792,370.1458181011243,0.095184326171875,810600097,810600097
7.wav,-204.3922,133.73184,-32.858994,43.607918,-20.467703,-31.277609,-0.14427364,-15.272265,-2.8547955,-8.334039,-5.412193,-5.654602,-13.897049,-5.992973,-2.9666991,0.12692547,-12.166046,-13.392956,-3.1048417,-6.990791,363.4760207345744,0.06103515625,810600097,810600097
8.wav,-219.38805,103.785355,-22.20406,91.48264,-38.33192,-13.663372,5.497732,-38.599358,-1.560045,-23.391113,-4.992952,2.212005,-12.508502,1.2748688,-16.075726,-6.8670893,-6.2479224,-11.722984,-7.208625,-12.060558,333.1135626794886,0.106048583984375,810600097,810600097
