filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-173.62302,176.22476,-31.926525,63.733376,-18.171406,-20.15583,25.004086,-20.891655,-2.494996,-8.802008,-17.04213,4.4423037,-12.17395,-14.549345,-7.721501,-4.773971,-5.152403,-7.5190954,-0.8918732,-10.924076,172.14086510669733,0.03082275390625,810103264,810103264
10.wav,-236.54782,180.81612,-25.090794,53.540493,-17.025635,-13.633251,27.110733,-16.641167,-3.2241566,-0.76046497,-13.073282,-6.983536,-7.298855,-5.466219,-12.362031,-8.553565,-4.710282,-8.8528185,-6.7372904,-8.9768715,130.9850392898124,0.04296875,810103264,810103264
11.wav,-261.3129,190.2316,-0.6600727,26.748503,-18.162968,-13.148409,13.685993,-20.14716,-4.1349483,2.4790816,-8.46145,-3.1649697,-8.767863,-6.7944107,-11.110699,-13.998871,-7.2308407,-8.311195,-2.1305747,-3.3608475,174.80020817661836,0.03546142578125,810103264,810103264
12.wav,-271.53677,196.00293,-4.3269396,22.740263,-17.956196,-10.174167,12.135859,-21.593613,-1.8742994,-1.4637591,-12.948373,0.96620816,-5.0469666,-5.8295145,-10.415377,-12.159216,-3.314219,-8.65412,-3.1131334,0.050622553,176.65718735862097,0.040771484375,810103264,810103264
13.wav,-230.35571,176.27808,-15.096149,49.96071,-24.567966,-6.5085416,14.576192,-28.834965,2.008798,-9.805037,-15.656894,2.1904626,-5.1294613,-1.5771258,-8.96175,-3.3824937,0.04357165,-11.909581,-4.6547875,-6.6607323,135.41916003046893,0.05206298828125,810103264,810103264
14.wav,-209.39455,194.78839,-35.03016,68.075,-28.829166,-25.381828,27.390274,-21.661436,-4.064308,-9.888048,-14.41843,4.0384607,-10.286375,-9.581657,-6.1304727,-4.6764708,-10.004257,-10.921774,-0.67696977,-9.820747,138.92541491189584,0.041717529296875,810103264,810103264
15.wav,-214.07477,194.27925,-18.31614,56.72483,-32.686306,-1.2320335,22.462118,-47.19314,-3.296252,-5.627761,-17.061424,1.9244823,-12.608833,-1.2327635,-2.6739826,-6.3804116,0.67344564,-7.1883492,-4.199627,-8.568206,137.5920992462482,0.04791259765625,810103264,810103264
16.wav,-235.00508,193.99176,-44.6687,59.29728,-26.51661,1.3299631,14.5744095,-31.916517,11.453215,-6.178604,-10.321274,-1.1777862,-10.867759,-2.401462,-10.076258,-6.229247,-5.7856197,-6.9548965,2.4395585,-4.162586,132.92980613019884,0.07073974609375,810103264,810103264
17.wav,-245.9052,172.24126,-3.639852,33.82159,-12.545715,6.2963305,20.298347,-24.134819,-0.47557068,-3.7166262,-12.176499,-1.1520164,-11.4836035,-3.469181,-7.3668017,-8.643936,4.3002644,-5.1683464,-6.981745,-4.2255454,158.8110941108762,0.031524658203125,810103264,810103264
18.wav,-178.14569,178.099,-40.05128,73.88904,-19.786345,-10.588462,23.021614,-28.094254,-1.016712,-6.051366,-11.0642805,-4.3880634,-7.384589,-2.015454,-17.86964,-7.8311124,-3.5876462,-13.368637,-3.1321347,-6.7758627,161.97485734550392,0.04156494140625,810103264,810103264
19.wav,-209.29845,189.37433,-18.756847,48.310013,-15.348246,-2.0685525,25.63426,-19.877487,-4.109861,-10.448951,-13.141535,-2.3534677,-12.585128,-5.371385,-5.648782,-7.966411,-7.93364,-7.057005,-2.7949302,-9.741531,145.0706682956659,0.08258056640625,810103264,810103264
2.wav,-276.7815,181.66953,-9.71594,26.743637,-17.939037,-8.588419,15.3087225,-20.581306,-8.09235,-5.693227,-8.096529,3.490323,-2.5940404,-4.2683873,-7.2764883,-4.4685345,-3.1550343,-9.30257,-6.461194,-9.3333645,175.3179444158474,0.03948974609375,810103264,810103264
20.wav,-264.339,168.55527,-16.185787,37.91192,-2.6552541,-12.531979,23.530136,-7.53245,-9.149327,-8.953482,-16.312826,-3.6983433,-7.8249035,-9.005813,-8.8739395,-9.683051,-2.850891,-6.07899,-6.074712,-3.4031875,186.89453203026224,0.035430908203125,810103264,810103264
3.wav,-227.42555,172.09497,-15.243128,47.705544,-7.7555084,-9.322675,18.802593,-20.676376,-6.1253476,-10.610152,-18.714867,-1.3098341,-8.873331,-5.4100714,-9.595081,-11.0403,2.4256587,-6.285399,-7.0188966,-1.1412683,157.29077966390088,0.03692626953125,810103264,810103264
4.wav,-209.34862,181.1684,-22.520878,64.12848,-12.617619,-21.692272,22.858566,-16.985737,-9.204266,-12.079046,-17.829037,-3.2351444,-6.4681053,-5.6311817,-7.569516,-0.4913664,-2.8841848,-8.48947,2.4256039,-7.775086,154.394492381218,0.03399658203125,810103264,810103264
5.wav,-221.0158,186.48083,-20.209373,42.997776,-9.179478,-9.607403,15.187252,-14.333723,-2.120861,-13.468327,-13.769612,-0.0085173845,-9.756432,-6.170542,-5.5653276,-3.3638554,-5.4111943,-7.6741047,-0.38207877,-8.509138,152.31099765035262,0.0408935546875,810103264,810103264
6.wav,-208.62004,192.41333,-31.86654,64.310585,-16.714262,-13.142795,26.338804,-24.700384,-7.453902,-13.24827,-19.269474,0.50170815,-7.2181187,-7.2876635,-8.520353,-0.6169432,-0.4261824,-10.493703,-0.66562194,-3.9137669,139.4800278828724,0.03662109375,810103264,810103264
7.wav,-223.02328,168.01062,-21.6246,77.31051,-27.067383,-24.753426,21.265165,-26.997225,-4.4601374,-7.677591,-10.626036,2.6880693,-13.1412115,-11.129173,-9.689885,-6.759912,-14.186316,-13.515617,2.9651551,-9.291411,162.5935715749374,0.03759765625,810103264,810103264
8.wav,-249.76215,198.54236,-22.083628,47.707962,-17.823841,-8.3833,16.546389,-22.691608,1.5521507,-6.9682145,-12.231327,-0.6014979,-8.786989,-5.8181324,-10.487572,-4.4696593,-5.208086,-12.651695,-4.381604,-6.8792276,124.1316171519564,0.0411376953125,810103264,810103264
9.wav,-212.12259,213.18643,-31.00057,27.255693,-15.509567,-6.108063,5.690622,-29.972069,1.4200833,-6.195863,-10.153435,4.9972234,-6.621271,-0.85695446,-3.0972943,-1.9459032,-0.21349186,-10.8216,-5.201474,-5.3684607,129.534784034319,0.0487060546875,810103264,810103264
1.wav,-200.8703,183.53279,-30.607826,43.836166,-36.363853,0.84950715,16.106413,-43.485214,6.3072424,-2.6890898,-18.849102,3.001769,-5.421253,-6.7492723,-7.5402803,-3.1425972,-6.1678066,-8.858911,-3.0290565,-11.071238,180.0345568789091,0.085479736328125,810103264,810103264
10.wav,-243.36183,171.69069,-33.199356,47.79239,-34.209507,4.4621778,10.279372,-36.810944,17.090588,-4.7561398,-10.939451,6.865312,-6.2972064,-2.3139262,-9.578504,-3.201703,-6.1003304,-13.072338,-1.771635,-9.201083,0.0,0.088287353515625,810103264,810103264
11.wav,-188.19955,205.17932,-17.817627,10.807436,-0.09263444,4.10479,8.453754,-13.883303,1.0683066,-6.505847,-8.739116,-2.1816182,-13.036858,-6.844669,-5.41182,-6.048666,-4.0918713,-9.50216,-7.8866425,-8.595235,157.03865784926225,0.029296875,810103264,810103264
12.wav,-235.95114,197.12364,-23.931177,27.10522,-28.952961,-2.370912,12.557247,-30.970348,6.9502783,-0.8668251,-13.07717,0.40597272,-2.9215856,-1.5830332,-12.533478,-6.0351367,-2.033683,-8.428026,-4.0738735,-11.016012,162.60308785990986,0.063140869140625,810103264,810103264
13.wav,-232.5969,179.34508,-3.3135927,42.31742,-21.993305,3.1897707,6.280982,-32.680733,9.592882,-10.723096,-18.11443,6.9226594,-5.079655,-9.229109,-8.486896,1.4010026,-5.081054,-12.940162,-3.0985587,-10.74226,160.50885753951317,0.032318115234375,810103264,810103264
14.wav,-207.14441,168.95566,-34.4864,60.035416,-30.25597,4.9659624,16.14542,-29.98487,9.181349,-12.710045,-13.195443,-3.199998,-6.782038,0.49828276,-10.030878,1.6927578,-2.3588057,-8.473881,-0.8308523,-7.6690445,135.13133768530415,0.073974609375,810103264,810103264
15.wav,-128.5881,205.22458,-50.311195,10.105852,-14.593537,6.1635685,20.856718,-17.348042,15.841526,9.455801,-9.04184,5.879507,-0.47927707,-3.4836116,-1.5926226,2.2050915,0.18650877,-4.6755624,0.71650034,-4.4769297,133.22832633006988,0.055145263671875,810103264,810103264
16.wav,-206.46625,196.3457,-36.691673,40.469315,-12.728989,-7.1888,13.24791,-26.039,3.0594268,-0.13437271,-14.322528,-4.580788,-5.823757,-5.7017403,-11.375523,-2.6193063,-2.802707,-9.960264,-3.0447493,-9.866193,0.0,0.046539306640625,810103264,810103264
17.wav,-198.38681,184.16693,-36.727776,52.945156,-16.372454,-5.427243,23.66182,-22.712488,-0.6175842,-5.217662,-10.989448,-3.4180279,-4.2710485,0.35814866,-11.515662,1.532876,-0.42736647,-13.599918,1.1417929,-6.0832653,136.8403286628308,0.0498046875,810103264,810103264
18.wav,-240.38629,178.28934,-20.570938,37.6401,-8.266139,-7.697298,8.766882,-25.597456,1.7417839,-4.180411,-19.766745,-2.9071698,-7.001644,-8.161729,-7.793011,-6.4133434,-7.272455,-9.880938,-5.397332,-9.24624,175.67840190768254,0.029693603515625,810103264,810103264
19.wav,-247.70872,183.84879,-37.806065,54.928238,-12.401946,-9.334426,19.704443,-27.891214,3.4455414,-2.5694726,-18.164494,2.5045338,-5.4660497,-6.8965783,-6.5692344,-2.142482,-3.254036,-10.495004,-1.6875714,-8.921576,129.99144203901304,0.055633544921875,810103264,810103264
2.wav,-188.15793,208.66757,-39.393723,37.852676,-21.61045,-9.29321,11.700455,-29.192806,8.874692,-4.3612022,-14.635588,3.8416724,-7.5606637,-0.25312543,-8.969724,-6.306534,3.8698373,-11.2739725,-5.0225043,-3.4869924,122.09013511130568,0.0484619140625,810103264,810103264
20.wav,-209.10358,176.52466,-29.593502,57.035522,-10.061144,-9.438219,27.14672,-21.798695,-0.85302544,0.3772872,-15.661472,-1.7237296,-8.818874,-5.9417877,-6.3483834,-6.001875,-0.3079759,-9.283678,-5.095515,-6.3515043,146.4329997137162,0.031219482421875,810103264,810103264
