filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,code_9_digits,file_number
1.wav,-230.05075,169.34883,-12.334607,61.573933,-2.2535133,-4.335007,-15.126137,-31.483875,-3.6497102,-23.580402,-7.9069147,-16.562527,-17.572412,13.326834,-13.811501,-7.605293,6.074616,-13.537704,-4.0571446,-2.3514283,166.22363736040046,0.04638671875,810199569,810199569
10.wav,-256.411,148.3318,-42.914566,27.828087,6.3047347,-10.365105,2.3118906,-21.457537,-3.9093385,0.644397,-4.609469,-1.8170662,-14.06322,-4.5475006,-1.8813329,-10.650881,-4.014307,-2.7162375,-2.965432,-1.0372818,205.08680549617645,0.078826904296875,810199569,810199569
11.wav,-248.34688,165.1171,-3.8184953,24.898035,-24.01558,-1.7158023,-4.1749787,-33.810143,-22.70645,-18.861849,-6.0839,-19.121782,-11.343281,7.150359,-5.6228094,-5.5867915,-1.7056459,-5.044463,-6.803488,-3.4730735,195.66203220954296,0.06439208984375,810199569,810199569
12.wav,-339.0193,128.25854,3.9323823,37.599022,9.293708,-9.26751,-6.602072,-23.02503,-12.715844,-2.900875,-3.4810033,-13.619676,-12.256548,5.2133737,-6.185853,-11.657597,0.8338182,-0.2585597,-0.05507517,-0.41412216,189.77909335683304,0.037017822265625,810199569,810199569
13.wav,-252.53598,164.54852,-5.830179,57.653202,-10.7029505,-6.2347403,3.4283068,-32.49151,-14.174398,-19.353552,-10.3064375,-16.172127,-21.789669,4.139975,-13.741171,-13.328022,-1.1894531,-8.022113,-1.2624247,-8.062304,183.39317400248677,0.04547119140625,810199569,810199569
14.wav,-253.18854,151.353,1.3724159,43.143913,-1.9560697,-10.321243,6.1094604,-22.409071,-19.478424,-14.160198,-3.391145,-8.643659,-20.450424,-1.917998,-11.290265,-18.845001,-6.7001762,-8.34973,-4.7082005,-7.054017,215.0682220152432,0.03485107421875,810199569,810199569
15.wav,-234.36841,206.22859,-31.174812,28.369392,-11.362895,-13.505291,10.396512,-38.60428,-23.421036,-8.883969,-10.827978,-0.48615944,-14.4531,-3.949642,1.0929544,-14.198196,-6.4275055,-4.634418,-8.244674,-3.5851746,149.618099566352,0.042236328125,810199569,810199569
16.wav,-265.9616,164.62329,2.207397,35.409527,7.210453,-0.96754503,2.7072482,-15.311937,-9.398001,-16.537495,-10.760227,-11.760771,-20.74318,-4.621127,-8.315103,-11.207817,0.64895034,-1.229353,-6.3508782,-8.709452,155.13962622868905,0.02728271484375,810199569,810199569
17.wav,-313.96405,142.10973,21.728975,27.550156,3.3552892,-9.404453,3.2803264,-7.271948,-11.542679,-4.395881,-5.3702135,-18.970612,-16.608007,-7.8465147,-15.088459,-14.557051,-12.810041,-8.037492,-4.497484,-12.53032,237.6908292328945,0.026702880859375,810199569,810199569
18.wav,-284.3064,173.72537,6.924136,40.99878,20.313803,-1.1853664,0.5896683,-26.071507,-12.676424,3.7265494,-9.992279,-17.411442,-11.6110935,-0.837136,-7.7862377,-17.272175,-10.31809,-5.623324,-5.5617657,-6.222902,140.83718583901992,0.03045654296875,810199569,810199569
